65
8      4.00000      0.00000      0.00000      0.00000      0.00000
  5.69600e-22  2.62100e-15  6.96100e-10  3.37400e-05     0.999966
8      4.25000      0.00000      0.00000      0.00000      0.00000
  2.22000e-23  2.30000e-16  1.40300e-10  1.55300e-05     0.999984
8      4.50000      0.00000      0.00000      0.00000      0.00000
  1.37900e-24  2.72000e-17  3.44900e-11  7.81600e-06     0.999992
8      4.75000      0.00000      0.00000      0.00000      0.00000
      0.00000  3.84700e-18  9.45600e-12  4.12500e-06     0.999996
8      5.00000      0.00000      0.00000      0.00000      0.00000
      0.00000  6.02900e-19  2.75100e-12  2.22900e-06     0.999998
